OTU 1	OTU 2	corr	pval
GQ45121511487	GQ44835111396	0.26785164181	0.0
GQ45121511487	JN17315311514	0.341540541721	0.0
GQ45121511487	KC81283111454	0.339239644847	0.0
EU46554711373	AY97565611358	0.340801387705	0.0
EU46554711373	FJ95188911475	0.254182575665	0.0
EF44520111482	HQ78088111387	0.277454930292	0.0
DQ05739211387	DQ39430011511	-0.254298669533	0.0
DQ05739211387	DQ05737011396	-0.260315920623	0.0
AF37154511452	FN56328411470	0.372207976403	0.0
AF37154511452	DQ05739611396	0.517933872292	0.0
AF37154511452	DQ05748011449	0.331417184104	0.0
AF37154511452	DQ05742211460	0.312564988412	0.0
AF37154511452	FCNA0100011711283	0.266004955532	0.0
AF37154511452	DQ05739711398	0.314341791023	0.0
AF37154511452	DQ05738311395	0.326138349897	0.0
AF37154511452	GQ86425211491	0.348212206722	0.0
AF37154511452	DQ05742111460	0.258196803739	0.0
AF37154511452	AF37620111336	0.345451017989	0.0
AF37154511452	AF37620911416	0.259651789848	0.0
HQ81505411440	DQ05739611396	0.321822622299	0.0
HQ81505411440	JQ24809611505	0.478749612138	0.0
HQ81505411440	AF37622011331	0.289616533111	0.0
HQ81505411440	DQ05748011449	0.295279192345	0.0
HQ81505411440	DQ45622211451	0.288242848162	0.0
HQ81505411440	DQ05737411386	0.301204311464	0.0
HQ81505411440	DQ67354511497	0.376407440609	0.0
HQ81505411440	HQ78298711439	0.317056345963	0.0
HQ81505411440	DQ79373911403	0.262033340193	0.0
HQ81505411440	FCNA0100011711283	0.261594695699	0.0
HQ81505411440	DQ79419311383	0.266692405218	0.0
HQ81505411440	DQ79339111371	0.320823173417	0.0
HQ81505411440	DQ05739711398	0.315885916121	0.0
HQ81505411440	DQ45615511438	0.436778293981	0.0
HQ81505411440	DQ05738511392	0.391280913998	0.0
HQ81505411440	AF37621511335	0.40018870279	0.0
HQ81505411440	DQ05738811392	0.285736924812	0.0
HQ81505411440	GQ17538811442	0.338659121269	0.0
HQ81505411440	AB61613411495	0.339158229477	0.0
HQ81505411440	DQ45615311554	0.30039627208	0.0
HQ81505411440	DI24818111263	0.272084486814	0.0
HQ81505411440	GQ86425211491	0.337957439118	0.0
HQ81505411440	DQ79841511386	0.332013094792	0.0
HQ81505411440	FJ95186611493	-0.263606566823	0.0
HQ81505411440	AF37620111336	0.347781680358	0.0
HQ81505411440	AF37620911416	0.442140083502	0.0
HQ81505411440	DQ45582411440	0.26831338255	0.0
HQ80614611448	FJ36764911360	0.29009081247	0.0
HQ80614611448	AF37621511335	0.25577470084	0.0
FN56328411470	GQ49222811358	0.253412746527	0.0
FN56328411470	HW06648311493	0.306018940845	0.0
FN56328411470	FCNA0100011711283	0.253879871566	0.0
FN56328411470	GQ87172411491	0.273300296704	0.0
FN56328411470	DQ05739711398	0.300806416982	0.0
FN56328411470	KC81283111454	0.365240304023	0.0
FN56328411470	HM12427411490	0.282748951231	0.0
FN56328411470	GQ86425211491	0.254887786663	0.0
FN56328411470	HQ77291711452	-0.313083944771	0.0
HQ78088111387	DQ45597511444	0.253472925294	0.0
HQ78088111387	DQ05737011396	-0.358561767987	0.0
HQ78088111387	HQ78076411419	0.448716533824	0.0
DQ05741911445	HQ77849311466	-0.256105944559	0.0
DQ39430011511	DQ45632411450	0.337184310215	0.0
DQ39430011511	GQ13429611391	-0.2535712626	0.0
DQ39430011511	DQ05742211460	-0.254887995945	0.0
DQ39430011511	DQ45640011420	-0.339285405591	0.0
DQ39430011511	HK55573211481	0.405661673504	0.0
DQ39430011511	DQ05745611454	0.294317794893	0.0
DQ39430011511	LDED0100003130774644	0.278250134951	0.0
DQ39430011511	DI24818111263	0.25973815829	0.0
DQ39430011511	AF37622111337	-0.258506310377	0.0
DQ39430011511	DQ45634211453	-0.314701054912	0.0
DQ45633611472	DQ45597511444	0.256060539556	0.0
DQ45642711501	GQ17549111448	0.267923163816	0.0
DQ05739611396	DQ05742211460	0.3278501187	0.0
DQ05739611396	GQ86425211491	0.314393884357	0.0
DQ05739611396	DQ79841511386	0.26372107054	0.0
DQ05739611396	FJ95186611493	-0.259276378801	0.0
HQ77849311466	JQ24809611505	-0.269840877977	0.0
HQ77849311466	HM21887511551	0.265709068277	0.0
HQ77849311466	HQ68186211450	-0.271807517714	0.0
HQ77849311466	DQ45622211451	-0.275625394133	0.0
HQ77849311466	FJ36764711360	0.293551200939	0.0
HQ77849311466	HM21887211571	0.331054367554	0.0
HQ77849311466	KC56112211512	0.418161112685	0.0
HQ77849311466	AB96934011560	0.451112628282	0.0
HQ77849311466	DQ45615511438	-0.302017154085	0.0
HQ77849311466	GQ13874411351	0.338478398295	0.0
HQ77849311466	JQ04641211471	0.263438610469	0.0
HQ77849311466	FN66739211495	0.469054292868	0.0
HQ77849311466	JQ80567011467	0.35090432205	0.0
HQ77849311466	HW06643611539	-0.274583138328	0.0
HQ77849311466	HV54733711336	0.390020653015	0.0
HQ77849311466	GQ17549111448	-0.338263421592	0.0
HQ77849311466	EF09754011416	0.341479394308	0.0
HQ77849311466	HQ77291711452	-0.312743605993	0.0
HQ77849311466	HM21883611609	0.338626070437	0.0
HQ77849311466	KC01742511487	0.338001556156	0.0
HQ77849311466	GQ23143611471	0.502039970787	0.0
JQ24809611505	FJ97581511365	-0.250208409705	0.0
JQ24809611505	AF37622011331	0.405895830577	0.0
JQ24809611505	DQ45585911444	0.337813584499	0.0
JQ24809611505	DQ05748011449	0.269488716886	0.0
JQ24809611505	DQ05742211460	0.302041918359	0.0
JQ24809611505	EU00981911538	0.255064790476	0.0
JQ24809611505	HQ79289311443	0.261082488473	0.0
JQ24809611505	DQ45622211451	0.482547281395	0.0
JQ24809611505	AF37620211419	0.445855494608	0.0
JQ24809611505	DQ79373911403	0.305917049615	0.0
JQ24809611505	FJ36764911360	0.268371296494	0.0
JQ24809611505	DQ45618011437	0.296308420498	0.0
JQ24809611505	DQ79419311383	0.306272460901	0.0
JQ24809611505	DQ45647811451	0.252187779899	0.0
JQ24809611505	KC56112211512	-0.265854162337	0.0
JQ24809611505	DQ05739711398	0.251552279223	0.0
JQ24809611505	AB96934011560	-0.295151801034	0.0
JQ24809611505	DQ45615511438	0.799383529765	0.0
JQ24809611505	DQ05738511392	0.338143421497	0.0
JQ24809611505	AF37621511335	0.524405877799	0.0
JQ24809611505	DQ45616611450	0.280718528134	0.0
JQ24809611505	DQ05738811392	0.368365165027	0.0
JQ24809611505	GQ17549111448	0.631084562197	0.0
JQ24809611505	EF09754011416	-0.300085368557	0.0
JQ24809611505	DQ45615311554	0.472638488381	0.0
JQ24809611505	DQ79987511393	-0.293768869323	0.0
JQ24809611505	DQ05747611531	0.26324989746	0.0
JQ24809611505	GQ86425211491	0.357836482824	0.0
JQ24809611505	JQ24810811597	0.412451046671	0.0
JQ24809611505	AF37620111336	0.599285310892	0.0
JQ24809611505	AF37620911416	0.564506977229	0.0
JQ24809611505	DQ45582411440	0.471416644143	0.0
JQ24809611505	AF37622411330	0.370550525105	0.0
ABGD0200002118683380	DQ05742211460	-0.269988282438	0.0
ABGD0200002118683380	DQ45646011452	0.254829490253	0.0
HM21887511551	HM21887211571	0.260940167176	0.0
HM21887511551	FN66739211495	0.267120292126	0.0
HM21887511551	KC56110511528	0.455455933956	0.0
GQ49188111349	GQ17549111448	-0.259794444745	0.0
GQ49188111349	DQ05747611531	-0.259590376142	0.0
HQ74851811448	KF84353711361	0.26003481167	0.0
AY97710111346	DQ05748011449	0.271075918232	0.0
AY97710111346	GQ17537511452	0.279945163353	0.0
AY97710111346	HW06648311493	-0.274570741594	0.0
AY97710111346	DQ67351711492	0.260379892603	0.0
AY97710111346	GU12817511435	0.284521719136	0.0
DQ45632411450	DQ45585211460	0.273889895186	0.0
DQ45632411450	DQ05742211460	-0.250262709409	0.0
DQ45632411450	GQ17537511452	0.300661303734	0.0
DQ45632411450	GQ87171311490	0.30363693733	0.0
DQ45632411450	HQ77073511448	0.307877593393	0.0
DQ45632411450	DQ79915311386	0.274054868461	0.0
DQ45632411450	GQ44835111396	0.287662671731	0.0
DQ45632411450	DQ79402011385	0.265297577088	0.0
DQ45632411450	KC81283111454	0.318836542958	0.0
DQ45632411450	DQ79357611392	0.27960058689	0.0
DQ45632411450	DI24818111263	0.302883650969	0.0
DQ45632411450	HQ77291711452	-0.325923745374	0.0
DQ45632411450	JQ24810811597	-0.260534840082	0.0
DQ45632411450	JN61997311406	0.29737037704	0.0
DQ45632411450	GQ44920911355	0.336194549707	0.0
DQ45632411450	GU12817511435	0.252081585877	0.0
DQ45632411450	KF84258011399	0.253414697487	0.0
DQ45597511444	DQ79402011385	-0.278904046572	0.0
GQ13429611391	AF37622011331	-0.258007652054	0.0
GQ13429611391	EU77215611376	0.257651127127	0.0
GQ13429611391	AJ81198411368	0.289838400964	0.0
GQ13429611391	DQ45640011420	0.250105297359	0.0
GQ13429611391	GQ87172211492	0.484700964213	0.0
GQ13429611391	FJ95185211506	0.403197982585	0.0
GQ13429611391	DQ05738511392	-0.305713442926	0.0
GQ13429611391	AF37621511335	-0.263814622485	0.0
GQ13429611391	JQ24809311509	-0.274195333897	0.0
GQ13429611391	DQ05738811392	-0.299058397308	0.0
GQ13429611391	AB61613411495	-0.275894575195	0.0
GQ13429611391	DQ05737011396	-0.304769539256	0.0
GQ13429611391	DQ79379411407	0.325476310368	0.0
GQ13429611391	DI24818111263	-0.320747293476	0.0
GQ13429611391	AY97565611358	0.356539881895	0.0
GQ13429611391	DQ79841511386	-0.267385796948	0.0
GQ13429611391	DQ07145611488	0.251746876536	0.0
GQ13429611391	FJ95185711509	0.260619289013	0.0
GQ13429611391	AB50618811515	0.309480513308	0.0
GQ13429611391	FJ95188911475	0.543552979231	0.0
FJ97581511365	AB96934011560	0.256523688248	0.0
FJ97581511365	DQ45615511438	-0.261566521024	0.0
DQ45585211460	KC81283111454	0.298197776346	0.0
AF37622011331	EU77895711386	0.339561835179	0.0
AF37622011331	DQ45585911444	0.365888832514	0.0
AF37622011331	DQ05742211460	0.326906616624	0.0
AF37622011331	KF03075211542	-0.313794764669	0.0
AF37622011331	HM21887211571	-0.282653277219	0.0
AF37622011331	FCNA0100011711283	0.277577149629	0.0
AF37622011331	AB50636411521	0.285566266801	0.0
AF37622011331	FJ36764911360	0.257943833441	0.0
AF37622011331	DQ05739711398	0.318145879702	0.0
AF37622011331	DQ45615511438	0.537107490693	0.0
AF37622011331	GQ87171911509	0.285231533438	0.0
AF37622011331	DQ05738511392	0.428857697358	0.0
AF37622011331	AF37621511335	0.59285594446	0.0
AF37622011331	HM12427411490	0.258127181305	0.0
AF37622011331	DQ05738811392	0.365518565346	0.0
AF37622011331	FN66739211495	-0.253158851776	0.0
AF37622011331	DQ05738311395	0.262182967628	0.0
AF37622011331	GQ49114911367	0.263643774234	0.0
AF37622011331	JN68061511455	-0.270412883202	0.01
AF37622011331	DQ79379411407	-0.263197690588	0.0
AF37622011331	AY97565611358	-0.289741046896	0.0
AF37622011331	GQ86425211491	0.43197496986	0.0
AF37622011331	JQ24810811597	0.643819918173	0.0
AF37622011331	DQ05742111460	0.298755827544	0.0
AF37622011331	AF37622111337	0.251135575084	0.0
AF37622011331	DQ80034311393	0.250080844273	0.0
AF37622011331	AF37620111336	0.826109157552	0.0
AF37622011331	AF37620911416	0.732557204444	0.0
AF37622011331	FJ95188911475	-0.286567117103	0.0
AF37622011331	AF37622411330	0.302135065289	0.0
EU77895711386	AF37621511335	0.3550616176	0.0
EU77895711386	JQ24810811597	0.356724095677	0.0
EU77895711386	AF37620111336	0.278934681603	0.0
HW06646611494	AM40645811481	0.328648154368	0.0
HW06646611494	KM65053211454	0.255554038459	0.0
DQ45585911444	EU00981911538	0.250618663408	0.0
DQ45585911444	DQ45618011437	0.254520716409	0.0
DQ45585911444	DQ45615511438	0.351996337298	0.0
DQ45585911444	AF37621511335	0.319545504166	0.0
DQ45585911444	DQ05738811392	0.270701614146	0.0
DQ45585911444	JQ24810811597	0.426527587258	0.0
DQ45585911444	AF37620111336	0.442151776506	0.0
DQ45585911444	AF37620911416	0.267816647374	0.0
DQ45585911444	DQ45582411440	0.429189195673	0.0
HW06640611495	GQ17550911455	0.335792695976	0.0
HW06640611495	HQ68186211450	0.34464158973	0.0
HW06640611495	GQ17537511452	0.364360760063	0.0
HW06640611495	FJ95188911475	0.269444695038	0.0
GQ17550911455	FJ95185211506	0.268714461205	0.0
GQ17550911455	DQ45619711490	0.293458030528	0.0
GQ17550911455	HQ77291711452	0.254217202352	0.0
GQ17550911455	DQ45582811453	-0.259401252639	0.0
DQ05748011449	AB50636411521	0.310346340703	0.0
DQ05748011449	DQ79419311383	0.293277276059	0.0
DQ05748011449	DQ05739711398	0.273041742285	0.0
DQ05748011449	DQ45615511438	0.367281470571	0.0
DQ05748011449	AF37620911416	0.366336970673	0.0
DQ45586611451	DQ05742211460	-0.294550986076	0.0
DQ45586611451	GQ17537511452	0.28092586488	0.0
DQ45586611451	AB50617211523	0.28434962537	0.0
DQ05742011424	HQ79289311443	0.266140248213	0.0
DQ05742011424	HQ78298711439	0.265051856418	0.0
DQ05742011424	AB50636411521	0.349029967427	0.0
DQ05742211460	AJ81198411368	0.27513178008	0.0
DQ05742211460	HK55573211481	-0.289051592921	0.0
DQ05742211460	GQ44835111396	-0.25112088282	0.0
DQ05742211460	DQ05739711398	0.399188042544	0.0
DQ05742211460	GQ17538811442	0.253404174181	0.0
DQ05742211460	GQ86425211491	0.391365772649	0.0
DQ05742211460	JQ24810811597	0.291102629944	0.01
DQ05742211460	GQ44920911355	-0.275353267947	0.0
DQ05742211460	AF37622111337	0.25961415748	0.0
DQ05742211460	AF37620111336	0.424003855555	0.0
DQ05742211460	AF37620911416	0.283499765859	0.0
DQ05742211460	AF37622411330	0.318440100401	0.0
DQ45617511449	EU00981911538	0.26856618379	0.0
AM40645811481	HQ68186211450	0.304353409623	0.0
AM40645811481	JN68061511455	0.36210235275	0.0
AM40645811481	KM65053211454	0.327633201343	0.0
DQ45584011446	GQ17537511452	-0.272396433386	0.0
DQ45584011446	DQ05745611454	-0.302502538879	0.0
DQ45584011446	DQ39466711517	0.681133459199	0.0
DQ45584011446	DQ45634211453	0.34910817451	0.0
HQ68186211450	DQ45622211451	0.265597139905	0.0
HQ68186211450	FJ36764711360	-0.307890295189	0.0
HQ68186211450	HM12424411487	0.288197083884	0.0
HQ68186211450	EU47473211405	0.274133735579	0.0
HQ68186211450	HW06643611539	0.262921742011	0.0
HQ68186211450	GQ17549111448	0.263201771999	0.0
HQ68186211450	GQ87171411480	-0.250189176679	0.0
HQ68186211450	DQ05747611531	0.250293155302	0.0
HQ68186211450	HQ77291711452	0.281373993733	0.0
HQ68186211450	FJ95188911475	0.311910811154	0.0
EU00981911538	EU77902211375	0.428735686516	0.0
EU00981911538	DQ45618011437	0.45526868207	0.0
EU00981911538	AF37621511335	0.319353279604	0.0
EU00981911538	JQ24810811597	0.493782292943	0.0
EU00981911538	AF37622111337	0.308975972224	0.0
EU00981911538	AF37620111336	0.38583798605	0.0
EU00981911538	DQ45582411440	0.307623715064	0.0
GQ44873311364	DQ80096511402	0.341926529153	0.0
GQ44873311364	GQ44839811370	0.282482196021	0.0
GQ44873311364	KF84287811374	0.362831292199	0.0
GQ44873311364	HQ77291711452	-0.262906768538	0.0
GQ44873311364	FJ95186611493	0.456960537154	0.0
GQ44873311364	EU77806011374	0.453082246661	0.0
GQ44873311364	FJ95185711509	0.404886609315	0.0
GQ44873311364	GQ35826111382	0.410946965219	0.0
DQ79357511386	FJ36764711360	0.278299326985	0.0
GQ17540211433	HQ79289311443	0.267748496436	0.0
GQ17540211433	DI24818111263	-0.250599364018	0.0
GQ17540211433	HQ77291711452	0.2662564181	0.0
GQ17540211433	AF37174011432	0.290922603034	0.0
JN68196811422	EU46073811426	0.437761829108	0.0
JN68196811422	KJ16020011416	0.348539075768	0.0
JN68196811422	HM21887211571	-0.277978635396	0.0
JN68196811422	JN68197811422	0.492276012318	0.0
JN68196811422	KT97050611447	0.329452198676	0.0
JN68196811422	AB96934011560	-0.330649935384	0.0
JN68196811422	LDED0100003130774644	0.260184572558	0.0
DQ79709411404	DQ45585311451	0.266692174332	0.0
KF84209911383	FJ95185211506	0.257787898003	0.0
EU46073811426	KJ16020011416	0.42409189875	0.0
EU46073811426	HM21887211571	-0.378110569572	0.0
EU46073811426	JN68197811422	0.571228284735	0.0
EU46073811426	JN98185611446	0.290389723448	0.0
EU46073811426	KT97050611447	0.439547485603	0.0
EU46073811426	AB96934011560	-0.381728243559	0.0
EU46073811426	LDED0100003130774644	0.285526758407	0.0
EU77215611376	FJ95185711509	0.262139386344	0.0
KF03075211542	HM21887211571	0.301269171389	0.0
KF03075211542	AF37620911416	-0.308842566381	0.0
EU77476111374	AB50636411521	0.256546139692	0.0
HG79379211424	JULO010000379806099588	0.494133747475	0.0
HG79379211424	JN17315311514	0.665901629995	0.0
HG79379211424	LDED0100003130774644	0.313221203944	0.0
HG79379211424	JF92033811385	0.419180173765	0.0
HG79379211424	GQ13277311361	0.330101356533	0.0
HG79379211424	AY97565611358	0.296920679484	0.0
HG79379211424	EU35871911513	0.285707540224	0.0
HG79379211424	HQ77832611469	0.474830136234	0.0
HG79379211424	AB50618811515	0.253686970542	0.0
GQ17537511452	HQ77073511448	0.266258004172	0.0
GQ17537511452	AB61613411495	-0.250176277245	0.0
GQ17537511452	JN68061511455	0.270754440935	0.0
GQ17537511452	DQ05747611531	0.296454066714	0.0
GQ17537511452	AB50617211523	0.289808575642	0.0
GQ17537511452	GQ44920911355	0.326024984391	0.0
GQ17537511452	GU12817511435	0.32745633535	0.0
AJ81198411368	AY97565611358	0.281975884268	0.0
AJ81198411368	FJ95188911475	0.313347141169	0.0
HQ79289311443	DQ79373911403	0.257208507131	0.0
HQ79289311443	AB50636411521	0.292802625968	0.0
HQ79289311443	DQ79419311383	0.431441733764	0.0
HQ79289311443	DQ45615511438	0.278970882925	0.0
HQ79289311443	GQ17538811442	0.368323614126	0.0
HQ79289311443	AF37173911444	0.281570864451	0.0
HQ79289311443	GQ49122511375	0.282696759032	0.0
JULO010000379806099588	JN17315311514	0.524099717239	0.0
JULO010000379806099588	JF92033811385	0.333402663897	0.0
JULO010000379806099588	AY97565611358	0.25732627502	0.0
JULO010000379806099588	HQ77832611469	0.351711883094	0.0
KF08371411385	JQ04641211471	0.250731757659	0.0
KF08371411385	FN66739211495	0.379735224404	0.0
KF08371411385	JQ80567011467	0.443405518618	0.0
KF08371411385	HV54733711336	0.359663444859	0.0
DQ45622211451	DQ45618011437	0.324975361626	0.0
DQ45622211451	AB96934011560	-0.258155664645	0.0
DQ45622211451	DQ45615511438	0.417437158473	0.0
DQ45622211451	GQ17549111448	0.372618253232	0.0
DQ45622211451	DQ45615311554	0.290485705618	0.0
DQ45622211451	JQ24810811597	0.250824177942	0.0
DQ45622211451	AF37620111336	0.296650448295	0.0
DQ45622211451	DQ45582411440	0.362540357897	0.0
HW06648311493	HM12427411490	0.268218892111	0.0
HW06648311493	DQ01549011346	0.256707175772	0.0
HQ78098611441	HQ77291711452	0.301393178594	0.0
DQ05737411386	DQ79339111371	0.2705859242	0.0
DQ80096511402	KF84287811374	0.283939200252	0.0
DQ80096511402	FJ95186611493	0.314872076615	0.0
DQ80096511402	EU77806011374	0.341924388692	0.0
DQ80096511402	GQ35826111382	0.259425494163	0.0
DQ45640011420	HQ71652611515	0.288127293503	0.0
DQ45640011420	DQ45634211453	0.526945168438	0.0
DQ45640011420	AF37182211427	0.482307232816	0.0
