#OTU ID	85	363	45	121	57	70	34	59	364	49	58	51	61	47	35	90	46	79	17	62	50	118	91	83	69	88	86	68	37	89	38	87	117	67	55	73	99	72	103	111	98	66	64	100	63	94	104	106	109	108	92	362	113	110	112	114	120	115	119	97	11	116	75	26	4	25	3	82	6	41	48	31	60	52	19	40	56	5	366	81	367	84	54	359	53	96	77	15	2	10	8	13	27	21	22	18	14	33	28	20	357	71	358	16	39	29	76	65	74	44	12	43	1	24	7	36	30	101	32	9	368	42	23	93	365	360	78	361	107	102	95	105
EU475785.1.1384	0.0	5.0	1.0	32.0	1.0	116.0	0.0	0.0	33.0	0.0	5.0	1.0	0.0	0.0	31.0	0.0	0.0	61.0	0.0	2.0	0.0	15.0	5.0	21.0	0.0	37.0	11.0	57.0	0.0	5.0	0.0	16.0	7.0	7.0	42.0	0.0	267.0	0.0	92.0	21.0	28.0	28.0	11.0	185.0	0.0	0.0	217.0	104.0	104.0	38.0	0.0	41.0	52.0	155.0	91.0	8.0	22.0	61.0	1.0	0.0	0.0	20.0	45.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	25.0	46.0	2.0	0.0	29.0	15.0	8.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	8.0	0.0	1.0	0.0	62.0	6.0	38.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	227.0	0.0	0.0	1.0	0.0	0.0	3.0	42.0	33.0	25.0	17.0	96.0	221.0	0.0	0.0
HQ787924.1.1444	8.0	6.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	5.0	7.0	2.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	20.0	5.0	0.0	0.0	0.0	10.0	0.0	24.0	20.0	34.0	0.0	0.0	11.0	0.0	4.0	0.0	8.0	3.0	10.0	7.0	0.0	7.0	8.0	11.0	24.0	12.0	8.0	12.0	25.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	7.0	7.0	0.0	2.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	9.0	8.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0
DQ455825.1.1446	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	21.0	0.0	5.0	0.0	0.0	12.0	0.0	0.0	6.0	12.0	17.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	25.0	0.0	0.0
DQ456362.1.1442	13.0	0.0	0.0	886.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	15.0	0.0	0.0	0.0	1769.0	92.0	1.0	155.0	77.0	1.0	0.0	0.0	17.0	0.0	83.0	926.0	0.0	0.0	0.0	181.0	0.0	36.0	0.0	73.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	4.0	0.0	0.0	2214.0	0.0	111.0	0.0	1.0	2473.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	76.0	0.0	0.0	24.0	1.0	0.0	0.0	0.0	0.0	17.0	1.0	0.0	43.0	0.0	0.0
EU778463.1.1401	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	3.0	5.0	0.0	4.0	2.0	37.0	0.0	8.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	271.0	333.0	250.0	191.0	0.0	430.0	14.0	5.0	4.0	1.0	8.0	220.0	1.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	304.0	528.0	0.0	253.0	211.0	275.0	518.0	285.0	115.0	232.0	12.0	48.0	154.0	0.0	1.0	2.0	478.0	20.0	11.0	0.0	0.0	0.0	22.0	130.0	10.0	58.0	276.0	475.0	2.0	20.0	0.0	13.0	194.0	0.0	9.0	152.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU778320.1.1387	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	55.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU772569.1.1348	0.0	6.0	4.0	0.0	7.0	2.0	9.0	8.0	4.0	5.0	4.0	3.0	0.0	6.0	7.0	0.0	48.0	4.0	10.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	7.0	7.0	2.0	5.0	2.0	0.0	0.0	6.0	11.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	2.0	4.0	0.0	3.0	0.0	1.0	1.0	3.0	7.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	2.0	6.0	1.0	5.0	2.0	5.0	0.0	6.0	1.0	1.0	4.0	2.0	3.0	0.0	1.0	9.0	3.0	6.0	4.0	4.0	0.0	0.0	1.0	0.0	4.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
KJ160188.1.1489	0.0	0.0	1.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	5.0	0.0	11.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	15.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DQ793813.1.1282	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	14.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	0.0	35.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ456162.1.1455	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	34.0	0.0	8.0	3.0	0.0	0.0	0.0	9.0	0.0	0.0	10.0	0.0	1.0	6.0	0.0	0.0	0.0	15.0	0.0	1.0	12.0	16.0	1.0	1.0	7.0	6.0	2.0	20.0	4.0	17.0	19.0	9.0	3.0	16.0	5.0	4.0	5.0	13.0	10.0	8.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	28.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	2.0	1.0	10.0	12.0	0.0	0.0
